Q: http://ssd.jpl.nasa.gov/sbdb_query.cgi#x, alle Asteroiden aus dem Main-belt  mit Durchmesser größer 10 km 
name,diameter,e,a,orbital_period_in_years,albedo,period_of_rot_in_h,GM
"  3247 Di Martino (1981 YE)",13.75,.1284186520331712,2.376973194849668,3.66475232114115,0.0647,5.445,
"  3256 Daguerre (1981 SJ1)",24.36,.09879624116152375,2.777640438218191,4.62937371639826,0.0326,,
"  3264 Bounty (1934 AF)",20.88,.1285748746735008,3.163379214765686,5.62645807815151,0.0534,,
"  3283 Skorina (1979 QA10)",12.65,.1010439225417804,2.396695539388157,3.71045786016168,0.0918,,
"  3298 Massandra (1979 OB15)",11.16,.1935817309979667,2.3529275270203,3.6092837662033,0.0565,,
"  3307 Athabasca (1981 DE1)",11,.09607607375533186,2.259201889384375,3.39578953906721,0.0441,4.902,
"  3311 Podobed (1976 QM1)",24.04,.04176123313652539,2.789714936722512,4.65959256775559,0.0442,,
"  3318 Blixen (1985 HB)",23.5,.04992144070223213,3.009845142359235,5.22185044775382,0.1275,6.456,
"  3324 Avsyuk (1983 CW1)",18.24,.02489620650233512,2.699585284049729,4.43561435531915,0.1109,8.6140,
"  3325 TARDIS (1984 JZ)",29.66,.01359610501980295,3.182745645292803,5.67820543639498,0.0553,,
"  3326 Agafonikov (1985 FL)",19.1,.1726301528725664,2.368242135922,3.64457891258589,0.0404,,
"  3339 Treshnikov (1978 LB)",32.68,.1344277045813959,3.176897484584533,5.66256243371299,0.0601,18.2947,
"  3345 Tarkovskij (1982 YC1)",24.25,.1900858144759524,2.472853387643363,3.88871177190209,0.0688,187.,
"  3346 Gerla (1951 SD)",34.19,.04420961977635108,3.189764425895711,5.69699866401939,0.0549,,
"  3379 Oishi (1931 TJ1)",12.89,.1315273186692245,2.354912779768292,3.61385266067837,0.0386,,
"  3389 Sinzot (1984 DU)",18.71,.1366013514571479,2.773995918133589,4.62026545870669,0.0606,,
"  3405 Daiwensai (1964 UQ)",22.27,.1153788929472198,2.609406266328753,4.21522492637761,0.0470,,
"  3406 Omsk (1969 DA)",14.68,.1320082436024284,2.796142130582417,4.67570461580416,0.2476,7.275,
"  3418 Izvekov (1973 QZ1)",27.13,.1869849075318447,3.157945639322539,5.61196788394276,0.0457,,
"  3425 Hurukawa (1929 BD)",25.4,.08477404090632665,3.00130671760575,5.19964594601011,0.1315,24.84,
"  3442 Yashin (1978 TO7)",26.87,.1405180503524643,3.147394580736297,5.58386604698001,0.0674,8.5518,
"  3445 Pinson (1983 FC)",17.76,.1233152578310881,2.689565009005688,4.410941228491,0.0738,7.801,
"  3461 Mandelshtam (1977 SA1)",17.44,.1361403630439632,2.377687686316563,3.66640482043661,0.0305,2.8484,
"  3467 Bernheim (1981 SF2)",15.8,.1487412418148464,2.409790524464298,3.74090897384958,0.0448,,
"  3470 Yaronika (1975 ES)",12.81,.1449967198892624,2.346192593731091,3.59379823890894,0.0620,,
"  3471 Amelin (1977 QK2)",29.60,.05261837866667189,3.191233607067045,5.70093510842061,0.0609,,
"  3475 Fichte (1972 TD)",30.71,.1277160973765918,3.173293046842877,5.65292824022538,0.0897,,
"  3476 Dongguan (1978 UF2)",31.53,.1952618490915617,3.160114542358545,5.61775039507098,0.0309,,
"  3478 Fanale (1979 XG)",14.95,.1626763822283906,2.236021431857409,3.34366027161286,0.0600,3.245,
"  3485 Barucci (1983 NU)",13.70,.1659175644709901,2.440264526437506,3.81209365998089,0.0858,14.65,
"  3501 Olegiya (1971 QU)",20.81,.08915380151702809,2.922538411493002,4.99630042158505,0.0935,,
"  3522 Becker (1941 SW)",33.30,.2893906267014554,3.175050408603315,5.65762475660739,0.0192,,
"  3526 Jeffbell (1984 CN)",24.73,.0943152169651551,2.790399036737433,4.6613066260888,0.0418,,
"  3532 Tracie (1983 AS2)",17.2,.0580481704296549,2.915480717894378,4.97821286120284,0.0948,,
"  3560 Chenqian (1980 RZ2)",29.92,.1184280302271372,3.015860179775945,5.23751170861232,0.1245,18.79,
"  3570 Wuyeesun (1979 XO)",16.99,.09042584488882745,3.01897565263339,5.24562956120195,0.1687,15.4591,
"  3584 Aisha (1981 TW)",25.37,.09797528696392842,3.090174789090417,5.43228779059012,0.0397,,
"  3587 Descartes (1981 RK5)",18.7,.03975850070174091,2.703644373410987,4.44562218208727,0.0610,,
"  3591 Vladimirskij (1978 QJ2)",19.75,.1385863248963199,3.167736440235575,5.63808687040818,0.1138,,
"  3598 Saucier (1977 KK1)",26.32,.099649681140032,3.176763252358796,5.66220355039989,0.0584,,
"  3614 Tumilty (1983 AE1)",58.12,.128110333692677,2.982371454405877,5.15051674037936,0.0274,26.8,
"  3630 Lubomir (1984 QN)",15.8,.2051545164769774,2.768794750495174,4.60727724165068,0.0535,,
"  3631 Sigyn (1987 BV1)",35.18,.07672396778858849,3.094749775740691,5.44435596250656,0.0901,41.,
"  3637 O''Meara (1984 UQ)",13.10,.1239198398182137,2.555347991058561,4.08491740092659,0.1488,5.49,
"  3641 Williams Bay (A922 WC)",31.55,.1300230112160985,2.990253884433974,5.17094950783808,0.0489,,
"  3642 Frieden (1953 XL1)",35.11,.08179733694066607,2.786282398764945,4.6509952875065,0.0475,14.491,
"  3647 Dermott (1986 AD1)",30.69,.1024604460133789,2.799560947942684,4.68428264832061,0.0517,21.779,
"  3650 Kunming (1978 UO2)",28.22,.240690024567857,3.119424546472037,5.50959822605665,0.0386,,
"  3666 Holman (1979 HP)",23.85,.1273316288740842,3.11610837635303,5.5008149193482,0.0592,,
"  3682 Welther (A923 NB)",19.32,.3217013680879204,2.754673116385241,4.57207460314617,0.1189,3.5973,
"  3684 Berry (1983 AK)",12.37,.1534513689919448,2.288105548751585,3.46116484307666,0.0504,11.9,
"  3685 Derdenye (1981 EH14)",10.17,.1762257470909663,2.665539253346716,4.35196932845808,0.0817,12.,
"  3686 Antoku (1987 EB)",16.88,.1453380250884737,2.741872349363571,4.54024250457159,0.0680,6.730,
"  3687 Dzus (A908 TC)",28.61,.2001125127496657,2.72768404388621,4.50504669783407,0.0542,7.44,
"  3693 Barringer (1982 RU)",24.74,.2043504766101454,3.145913609343608,5.57992537185865,0.0603,6.626,
"  3702 Trubetskaya (1970 NB)",17.19,.238202171283277,2.618895152722072,4.23823828258094,0.1369,,
"  3714 Kenrussell (1983 TT1)",11.15,.1775465904170405,2.562757632523202,4.10269758454546,0.1078,,
"  3724 Annenskij (1979 YN8)",14.15,.1650867796686445,2.763284044068447,4.59352935637002,0.2022,3.974,
"  3728 IRAS (1983 QF)",19.55,.2129678819686657,2.649252668693046,4.31214417594212,0.1161,8.323,
"  3730 Hurban (1983 XM1)",26.38,.1618493856859896,2.727981389082323,4.50578336150803,0.0484,4.649,
"  3744 Horn-d''Arturo (1983 VE)",15.75,.277698507912626,2.627774649491004,4.2598114856553,0.0540,7.093,
"  3747 Belinskij (1975 VY5)",26.73,.1195701224027944,3.188203272216345,5.69281678680643,0.0898,3.31,
"  3751 Kiang (1983 NK)",21.56,.1014947295122087,3.146895697350898,5.58253847863669,0.0794,8.2421,
"  3754 Kathleen (1931 FM)",53.23,.1084619398302044,3.158154419690462,5.61252442681211,0.0624,11.17,
"  3759 Piironen (1984 AP)",32.15,.1179797344042221,2.719455254603077,4.48467606109169,0.0297,8.213,
"  3772 Piaf (1982 UR7)",25.93,.05968750515771931,3.025168890296532,5.26177945279951,0.0870,5.376,
"  3776 Vartiovuori (1938 GG)",23.42,.06589402367866796,3.182675573147787,5.67801791818471,0.2229,7.7,
"  3781 Dufek (1986 RG1)",21,.07557901365954131,2.843352074942966,4.79461964896783,0.0578,,
"  3784 Chopin (1986 UL1)",28.53,.1660901948623897,3.130822744988917,5.53982342862666,0.0864,12.72,
"  3799 Novgorod (1979 SL9)",19.2,.1413017984119761,3.153560738870688,5.60028336853164,0.1003,,
"  3803 Tuchkova (1981 TP1)",35.45,.05188812226904863,3.047913127092889,5.32123058791324,0.0425,,
"  3805 Goldreich (1981 DK3)",12.9,.1890818990370701,2.685266318885889,4.40037054641834,0.1165,4.8412,
"  3812 Lidaksum (1965 AK1)",34.09,.1188872766795387,3.17539327544539,5.65854121338085,0.0318,,
"  3815 Konig (1959 GG)",23.21,.1064862657473184,2.570498908000156,4.12130103188362,0.0360,,
"  3818 Gorlitsa (1979 QL8)",10.18,.1794235256735242,2.368580654861439,3.6453603802347,0.0356,,
"  3829 Gunma (1988 EM)",24.33,.1672005224321347,2.78585590917625,4.64992745326982,0.0393,,
"  3846 Hazel (1980 TK5)",18.4,.08422775750678067,2.938069093058491,5.03617959702378,0.0753,,
"  3872 Akirafujii (1983 AV)",15.16,.2034693251934133,2.661935806277049,4.34314740439799,0.0583,10.635,
"  3876 Quaide (1988 KJ)",20,.08506525790296636,3.018308053865138,5.24388967524664,0.1111,,
"  3895 Earhart (1987 DE)",10.94,.1810416589452707,2.351508795698049,3.60601985439029,0.1228,3.564,
"  3899 Wichterle (1982 SN1)",23.76,.1778651731773915,3.188451200154105,5.69348084535809,0.1037,5.8572,
"  3901 Nanjingdaxue (1958 GQ)",20.53,.2819157838629694,2.620227707038237,4.24147346425714,0.0419,,
"  3906 Chao (1987 KE1)",47.09,.0682641785416522,2.935546073741756,5.02969388322825,0.0381,11.892,
"  3911 Otomo (1940 QB)",15.9,.09856395290467486,3.036485143850685,5.29133116461963,0.1937,10.6,
"  3915 Fukushima (1988 PA1)",20.38,.0414541342932615,2.438171698588521,3.80719070075138,0.0561,9.418,
"  3922 Heather (1971 SP3)",20.08,.2031281460233922,3.134734146105221,5.55020819308782,0.0438,5.0447,
"  3925 Tret''yakov (1977 SS2)",41.86,.1942225045004481,3.156497012032228,5.60810680539585,0.0440,,
"  3932 Edshay (1984 SC5)",12.27,.1645461802191941,2.566072468137142,4.11066019754288,0.1859,3.4323,
"  3935 Toatenmongakkai (1987 PB)",11.41,.2326684501554618,2.540314776943272,4.04892287248127,0.1962,106.3,
"  3939 Huruhata (1953 GO)",30.46,.1016098316590368,3.110176389792122,5.4851149394849,0.0524,,
"  3945 Gerasimenko (1982 PL)",23.18,.2703871775955898,3.116994454155497,5.5031613540127,0.0395,272.3316,
"  3957 Sugie (1933 OD)",23.46,.1987631981357917,3.080170738885022,5.40592963479161,0.0321,,
"  3961 Arthurcox (1962 OB)",10.28,.1525438438073866,2.623905637383468,4.25040702958739,0.2012,,
"  3970 Herran (1979 ME9)",13.17,.1342799433105356,2.556428548530075,4.08750870431856,0.1117,8.09,
"  3971 Voronikhin (1979 YM8)",29.32,.1842766413869902,2.848675786778184,4.80809166205311,0.0392,5.552,
"  3976 Lise (1983 JM)",26.29,.07094107817080506,2.758176073341902,4.58079843553856,0.0585,,
"  3978 Klepesta (1983 VP1)",26.70,.005225456200639252,2.882318594258831,4.89351785682942,0.0518,,
"  3979 Brorsen (1983 VV1)",19.19,.02936582734625644,3.105376394365708,5.47242191389142,0.1003,5.4825,
"  3981 Stodola (1984 BL)",22.56,.1710058616626405,3.167627819882196,5.63779688144448,0.0603,102.6566,
"  3983 Sakiko (1984 SX)",16.39,.1133228693880297,2.448958805911135,3.83248463254764,0.0721,10.5103,
"  3987 Wujek (1986 EL1)",20.8,.1185242996153819,2.732415999701579,4.51677473762438,0.0539,8.037,
"  3994 Ayashi (1988 XF)",13.71,.2426645264008512,2.657390625428724,4.3320284502424,0.0782,,
"  3999 Aristarchus (1989 AL)",18.14,.1205248510503145,2.460584969453981,3.85980844892844,0.0589,12.58,
"  4002 Shinagawa (1950 JB)",12.3,.03006820830405866,2.515545405577419,3.98984885035546,0.2021,175.0,
"  4006 Sandler (1972 YR)",16.26,.1832028390908822,2.515333559713186,3.98934485516987,0.0669,3.40,
"  4009 Drobyshevskij (1977 EN1)",18.05,.1325516328901195,3.13856147606822,5.56037602220978,0.0542,3.8751,
"  4049 Noragal'' (1973 QD2)",19.79,.2729900524131821,3.070823190856029,5.38133984726107,0.0859,9.2,
"  4061 Martelli (1988 FF3)",19.03,.1309600032001892,3.11946822132698,5.50971393573739,0.0930,,
"  4093 Bennett (1986 VD)",22.60,.03353835155898358,3.016666186565772,5.2396114836954,0.0601,,
"  4103 Chahine (1989 EB)",12.97,.1922135313664772,2.38010403756478,3.67199527647929,0.3477,,
"  4107 Rufino (1989 GT)",11.28,.2008415289291799,2.555718964299655,4.08580697646655,0.3179,22.352,
"  4110 Keats (1977 CZ)",25.29,.1161675226082801,3.097245825494451,5.45094395382229,0.0633,,
"  4112 Hrabal (1981 ST)",48.60,.04168787327758158,3.115961410778699,5.50042577006607,0.0226,8.,
"  4124 Herriot (1986 SE)",19.76,.03092839474730703,2.787593555304153,4.65427864111354,0.0452,,
"  4131 Stasik (1988 DR4)",32.6,.1026254974344463,3.170419343094789,5.64525112256708,0.0501,,
"  4132 Bartok (1988 EH)",10.56,.2871265985851346,2.407587793787659,3.73578093582733,0.3308,3.297,
"  4140 Branham (1976 VA)",34.81,.1191561968760336,3.00621422157245,5.21240424446327,0.0637,,
"  4141 Nintanlena (1978 PG3)",14.93,.01172576179693057,2.56740911304212,4.11387242665394,0.0723,,
"  4144 Vladvasil''ev (1981 SW6)",24.66,.03547034042408884,3.155693232287566,5.60596484438767,0.0666,,
"  4146 Rudolfinum (1982 DD2)",11.2,.1066775720844696,2.25904358659629,3.39543262970638,0.0469,,
"  4152 Weber (1985 JF)",18.20,.0850672493040488,3.176595492476492,5.66175503819498,0.0585,,
"  4157 Izu (1988 XD2)",21.01,.1608167320256858,2.675050947017784,4.37528440730597,0.0695,,
"  4159 Freeman (1989 GK)",17.31,.07308697304148037,2.549432659176903,4.07074145337355,0.2822,4.4021,
"  4162 SAF (1940 WA)",23.31,.1355893557075852,2.836426365000071,4.77711254008369,0.0620,7.5,
"  4176 Sudek (1987 DS)",30.00,.1432429184601192,3.099355931167868,5.45651536818529,0.0341,8.1642,
"  4186 Tamashima (1977 DT1)",27.19,.06640251904401795,3.107612367351183,5.47833346294071,0.0600,,
"  4194 Sweitzer (1982 RE)",18.45,.04514651970522354,2.697520668858651,4.43052685966437,0.0823,,
"  4201 Orosz (1984 JA1)",29.73,.2290007342821484,3.156637443005932,5.60848106235968,0.0726,17.3849,
"  4209 Briggs (1986 TG4)",25.63,.08469111644625527,3.154314295103743,5.60229080435557,0.1288,12.22,
"  4211 Rosniblett (1987 RT)",31.37,.2034520530089072,3.191861679475506,5.70261820811898,0.0259,,
"  4224 Susa (1988 KG)",34.50,.1868552990265787,2.918508315567061,4.98596935457171,0.0648,6.178,
"  4226 Damiaan (1989 RE)",31.02,.2559898862834518,2.869918472395396,4.8619729883669,0.0555,24.,
"  4231 Fireman (1976 WD)",13.28,.06622081075806585,2.259855665389583,3.39726367447063,0.0437,,
"  4243 Nankivell (1981 GF1)",18.08,.1190390963836162,3.026269911253401,5.26465227912018,0.0493,,
"  4250 Perun (1984 UG)",19.60,.1168126180336999,3.163980269616011,5.62806172902107,0.0664,,
"  4266 Waltari (1940 YE)",24.1,.1769835963178678,3.170597764240495,5.64572767451569,0.0528,11.200,
"  4281 Pounds (1985 TE1)",14.6,.1116985079961977,2.463523495886627,3.86672481328591,0.0361,,
"  4292 Aoba (1989 VO)",24.59,.0481904630002495,2.750592511109412,4.56191917636143,0.0385,,
"  4298 Jorgenunez (1941 WA)",18.91,.2935981876982529,3.046516553222026,5.31757367254093,0.0651,30.4739,
"  4313 Bouchet (1979 HK1)",20.12,.01356943887469684,2.652573014376569,4.32025342202042,0.0758,,
"  4315 Pronik (1979 SL11)",19.43,.2952851563142501,2.973935066049769,5.12867790320335,0.0513,,
"  4327 Ries (1982 KB1)",14.80,.2260291325117127,2.770229272761864,4.61085827512276,0.0970,126.5622,
"  4332 Milton (1983 RC)",11.54,.3151462790951003,2.585038871833935,4.15631849119483,0.2306,3.2978,
"  4342 Freud (1987 QO9)",16.66,.09246339304368736,2.764274835489283,4.5960001324546,0.0920,,
"  4343 Tetsuya (1988 AC)",18.94,.1731118804685122,2.786027832632707,4.65035790119666,0.0856,,
"  4349 Tiburcio (1989 LX)",26.14,.2414526366446984,2.620887237181446,4.24307497905099,0.0540,16.284,
"  4350 Shibecha (1989 UG1)",24,.1933024213213097,2.62727707623227,4.2586016399344,0.0487,2.890,
"  4356 Marathon (9522 P-L)",12.36,.1904927742544797,2.802555670107813,4.69180090359967,0.0665,,
"  4366 Venikagan (1979 YV8)",30.61,.1391623936707448,3.158278907451485,5.61285628082805,0.0273,,
"  4368 Pillmore (1981 JC2)",20.93,.02143767172369238,3.185716082461019,5.68615644276873,0.1219,3.6054,
"  4378 Voigt (1988 JF)",11.62,.2450757946639124,2.67689540806757,4.37981035807548,0.2734,10.796,
"  4379 Snelling (1988 PT1)",24.38,.1231692680390203,3.162690887886596,5.62462176733471,0.0430,,
"  4381 Uenohara (1989 WD1)",20.49,.07941952177405781,3.025391025040577,5.26235901324577,0.1394,,
"  4414 Sesostris (4153 P-L)",12.09,.117678670491592,2.333991779034704,3.56580168014048,0.0304,,
"  4424 Arkhipova (1967 DB)",25.01,.0772974705688239,2.757416113199716,4.57890534514217,0.0709,14.6729,
"  4431 Holeungholee (1978 WU14)",28.87,.09856476718661247,3.062328927314867,5.3590271523001,0.0925,9.81,
"  4438 Sykes (1983 WR)",24.86,.2521575757146454,3.165455165596595,5.63199748661095,0.0718,,
"  4442 Garcia (1985 RB1)",14.67,.2406472725025032,3.008413057011231,5.21812405375349,0.0683,,
"  4449 Sobinov (1987 RX3)",30.02,.09533956734485732,3.140141140546622,5.56457442663923,0.0649,,
"  4460 Bihoro (1990 DS)",39.82,.1828515273688781,2.921742648573403,4.99425993516727,0.0444,,
"  4470 Sergeev-Censkij (1978 QP1)",18.34,.1723821969309173,3.131371333165657,5.54127953857257,0.0912,,
"  4484 Sif (1987 DD)",21.32,.1003502442678149,2.633872523369052,4.2746477218273,0.0562,,
"  4493 Naitomitsu (1988 TG1)",20.74,.07078867647628564,3.024505060991425,5.26004761637998,0.1636,5.04,
"  4500 Pascal (1989 CL)",18.56,.1625562815516629,3.169570785156305,5.64298485984685,0.0813,,
"  4505 Okamura (1990 DV1)",19.35,.05256996479104928,3.012328641604875,5.22831480180754,0.1714,6.6687,
"  4522 Britastra (1980 BM)",22.01,.2058069563181485,2.669505020017569,4.3616851745362,0.0527,,
"  4540 Oriani (1988 VY1)",16.5,.1766613114885782,2.666889551555553,4.35527665203446,0.1129,,
"  4547 Massachusetts (1990 KP)",24.37,.06998016609928212,2.612886412127723,4.22366045878506,0.1184,7.703,
"  4554 Fanynka (1986 UT)",24.48,.1200994403653721,3.184461666344967,5.68279827906647,0.0812,4.779,
"  4562 Poleungkuk (1979 UD2)",15.36,.1409235373559636,2.473301659389722,3.88976922154141,0.0473,9.4754,
"  4573 Piestany (1986 TP6)",24.47,.06706754263754509,3.039150724492169,5.29830019173672,0.0616,,
"  4597 Consolmagno (1983 UA1)",17.60,.1192629802773051,2.608936296920451,4.21408619747091,0.0824,,
"  4609 Pizarro (1988 CT3)",27.62,.1048601277395801,3.111362888936549,5.48825400815117,0.0582,,
"  4642 Murchie (1990 QG4)",22.1,.1495444914553193,3.180776967228492,5.67293789496765,0.0628,,
"  4645 Tentaikojo (1990 SP4)",13.14,.134018789696475,2.672518033177966,4.36907166880637,0.1622,,
"  4648 Tirion (1931 UE)",12.29,.185428113985928,2.394846187660753,3.70616406210248,0.0614,,
"  4672 Takuboku (1988 HB)",35.59,.04912457581562692,3.188762272415967,5.69431406831663,0.0609,,
"  4695 Mediolanum (1985 RU3)",18.6,.137597281282173,2.66907982736255,4.3606431371717,0.0560,,
"  4712 Iwaizumi (1989 QE)",28.75,.1359039606711672,3.147387103368572,5.58384614833341,0.0933,6.2486,
"  4717 Kaneko (1989 WX)",17.99,.09790757681423232,3.014872621943565,5.23493934685584,0.1808,,
"  4730 Xingmingzhou (1980 XZ)",25.06,.04380885217440358,3.123591198242369,5.52064076338843,0.1022,3.3964,
"  4732 Froeschle (1981 JG)",29.84,.07143257106317981,3.159390271875973,5.61581919720084,0.0599,,
"  4759 Aretta (1978 VG10)",15.64,.1805832455103454,3.174673740887466,5.65661800973002,0.1255,,
"  4768 Hartley (1988 PH1)",36.63,.2368672612193533,3.17444204633617,5.65599877271597,0.0398,22.08,
"  4772 Frankdrake (1989 VM)",28.68,.06886194222515743,3.162365244622637,5.62375308947119,0.0409,,
"  4783 Wasson (1983 AH1)",11.34,.2054460457023295,2.554297077628788,4.08239771290375,0.0455,,
"  4790 Petrpravec (1988 PP)",17.62,.08618369844863868,2.625961374897008,4.25540307379799,0.1084,,
"  4813 Terebizh (1977 RR7)",29.99,.1025119749094146,3.123398376995459,5.52012958234393,0.0226,,
"  4831 Baldwin (1988 RX11)",35.18,.1147418672497825,3.09205804650277,5.43725447798262,0.0157,,
"  4837 Bickerton (1989 ME)",24.16,.1358819209714453,3.198253126136267,5.71975533233638,0.0693,,
"  4840 Otaynang (1989 UY)",27.78,.1000039084045545,3.183605411187408,5.68050640115888,0.0398,,
"  4843 Megantic (1990 DR4)",26.02,.1214834231282838,3.087926397496976,5.42636012189437,0.1039,,
"  4874 Burke (1991 AW)",18.50,.122703253796269,2.603413659373858,4.20071261477215,0.0818,3.657,
"  4889 Praetorius (1982 UW3)",18.39,.1922710739742108,3.093685666365485,5.44154819486389,0.0908,,
"  4896 Tomoegozen (1986 YA)",28.9,.1685351439724666,3.110684172683272,5.48645828509625,0.1345,8.869,
"  4903 Ichikawa (1989 UD)",18,.1831397948007041,3.145519421988384,5.57887664608525,0.1039,,
"  4907 Zoser (7618 P-L)",21.98,.09308627133143786,3.178737880342323,5.66748368081394,0.0529,,
"  4911 Rosenzweig (1953 UD)",14.6,.1803588605340252,2.636968034181269,4.28218573204948,0.0908,,
"  4918 Rostropovich (1974 QU1)",11.93,.2338932492302273,2.638262647080025,4.28533961172195,0.0651,,
"  4930 Rephiltim (1983 AO2)",31.27,.04815941282054615,3.122418263633611,5.51753148518371,0.0720,5.243,
"  4955 Gold (1990 SF2)",29.84,.1318792130370995,3.154258103450359,5.60214110434873,0.0599,,
"  4958 Wellnitz (1991 NT1)",27.61,.0787476268819142,3.009133459127306,5.21999848351451,0.0582,,
"  4959 Niinoama (1991 PA1)",27.96,.006482738430915915,3.148981153376889,5.58808874224711,0.1082,4.73,
"  4967 Glia (1983 CF1)",29.67,.0398688657075191,3.149558541783871,5.58962573726027,0.1054,6.9334,
"  5022 Roccapalumba (1984 HE1)",33.77,.08863322178675154,3.14667097326186,5.58194050434825,0.0324,,
"  5070 Arai (1991 XT)",28.47,.06639196814180309,3.107095445921952,5.47696661766114,0.0792,53.,
"  5079 Brubeck (1975 DB)",16.50,.203240452225113,2.64357537043998,4.29829033985346,0.0592,,
"  5081 Sanguin (1976 WC1)",15.44,.1141027259328106,2.318356063192513,3.53003010060844,0.1072,10.262,
"  5084 Gnedin (1977 FN1)",23.1,.1028484593216494,3.148884602078924,5.58783173860409,0.0656,35.785,
"  5097 Axford (1983 TW1)",13.02,.227366638214617,2.597757823954165,4.18703117535081,0.0547,,
"  5102 Benfranklin (1986 RD1)",18.20,.1955642446059014,2.80073927500985,4.68724036091967,0.0443,,
"  5105 Westerhout (1986 TM1)",13.58,.1577498734218408,2.595311560818082,4.18111828680541,0.0874,13.0881,
"  5133 Phillipadams (1990 PA)",25.23,.22516226412848,2.71157162986932,4.46518877571859,0.0697,6.6645,
"  5140 Kida (1990 XH)",26.70,.1209730426932784,3.17301276568862,5.65217931431035,0.0683,,
"  5153 Gierasch (1940 GO)",28.21,.1714710300036405,2.657864225923863,4.33318658383105,0.0735,9.00,
"  5176 Yoichi (1989 AU)",16.56,.3096934816907241,2.690885535113958,4.41419016164861,0.0849,,
"  5185 Alerossi (1990 RV2)",12.86,.08361038015451323,2.676668744469358,4.37925408537406,0.1408,,
"  5192 Yabuki (1991 CC)",35.57,.08680187708683,3.1909383654258,5.70014398120391,0.0966,10.6693,
"  5202 Charleseliot (1983 XX)",10.19,.1657362435345577,2.400431859532891,3.71913784886843,0.0893,183.,
"  5222 Ioffe (1980 TL13)",21.92,.1430693219423589,2.775574543456039,4.6242099700739,0.1463,19.4,
"  5225 Loral (1983 TS1)",18.73,.1880700731151042,3.080109884886276,5.40576943061548,0.0459,,
"  5228 Maca (1986 VT)",34.33,.1560799506932546,3.114620514159347,5.49687564164034,0.0413,9.8568,
"  5229 Irurita (1987 DE6)",23.4,.160310125871866,3.113529100867003,5.4939866038674,0.0503,5.3731,
"  5237 Yoshikawa (1990 UF3)",13.8,.09509646394491546,2.240454852322673,3.35360954836368,0.0587,3.4696,
"  5249 Giza (1983 HJ)",22.23,.1455781932652785,3.169869666905123,5.64378305543416,0.0517,,
"  5255 Johnsophie (1988 KF)",18.80,.01740333601365277,2.671354179666185,4.366217952373,0.0723,,
"  5262 Brucegoldberg (1990 XB1)",33.25,.1650777781125183,3.087310280137217,5.42473616419472,0.0698,16.410,
"  5304 Bazhenov (1978 TA7)",18.2,.07091085709789841,2.983037274498357,5.1522416306109,0.0925,,
"  5316 Filatov (1982 UB7)",32.62,.02140585868431053,3.159640792398059,5.61648716113929,0.0417,1061.3756,
"  5330 Senrikyu (1990 BQ1)",12.29,.1573623853927124,2.763748416910131,4.59468732630466,0.2227,14.44,
"  5358 (1992 QH)",14.40,.1909510472406674,2.856140452426251,4.82700271115417,0.2141,,
"  5374 Hokutosei (1989 AM1)",31.06,.097398721075332,3.173315195533156,5.65298742409529,0.0606,6.7592,
"  5399 Awa (1989 BT)",20.18,.1848236821944494,2.806275095306086,4.70114412096623,0.0754,,
"  5416 Estremadoyro (1978 VE5)",18.28,.2368467468245826,2.780453422313369,4.63640791577477,0.0697,,
"  5420 Jancis (1982 JR1)",12.35,.2340814418761391,2.683487321487202,4.39599838172983,0.0731,,
"  5435 Kameoka (1990 BS1)",25.70,.1274010151484964,3.156487657472682,5.6080818752296,0.0737,6.5616,
"  5443 Encrenaz (1991 NX1)",12.36,.1083975477877329,2.471642212919368,3.88585515330787,0.0801,,
"  5458 Aizman (1980 TB12)",26.49,.02508714344407984,3.172688505546084,5.65131291550565,0.0526,,
"  5461 Autumn (1983 HB1)",21.6,.142772705253795,3.157854994606185,5.61172625933387,0.0986,,
"  5468 Hamatonbetsu (1988 BK)",22.21,.2237497519419069,2.873880107083152,4.87204366106692,0.0748,42.02,
"  5469 (1988 BK4)",26.9,.1470480747789034,3.124122817429257,5.52205020043024,0.0268,,
"  5484 Inoda (1990 VH1)",12.32,.146129239847968,2.412311915818097,3.74678174305657,0.1062,14.1479,
"  5489 Oberkochen (1993 BF2)",11.43,.1827898272051779,2.626849617262043,4.25756236807264,0.3398,5.625,
"  5567 Durisen (1953 FK1)",31.64,.2202128807313092,2.939419121217354,5.03965114501267,0.0845,7.001,
"  5572 Bliskunov (1978 SS2)",20.20,.1565406275496467,3.129603225562238,5.53658693222939,0.0686,,
"  5576 Albanese (1986 UM1)",18.49,.07278994202447167,2.75962128548072,4.58439923501202,0.0681,,
"  5592 Oshima (1990 VB4)",25.43,.06608877379696304,3.170794922876597,5.64625428874817,0.0686,12.54,
"  5616 Vogtland (1987 ST10)",16.43,.1968449187914736,2.631055641701284,4.26779206157913,0.0261,,
"  5647 (1990 TZ)",10.62,.267981314822148,2.425447766458131,3.77742709950516,0.4729,6.144,
"  5651 Traversa (1991 CA2)",26.88,.1573742726821696,3.141641886791336,5.56856406190087,0.0511,,
"  5654 Terni (1993 KG)",19.32,.2011967336087699,2.776962809427521,4.62767975763139,0.0684,9.255,
"  5678 DuBridge (1989 TS)",30.6,.2745442729598092,2.729786715265538,4.51025686398232,0.0130,,
"  5697 Arrhenius (6766 P-L)",19.7,.07113152293711336,3.144379414862903,5.5758440549647,0.0774,,
